text,label,label_name
"i noticed that my credit score went down by a points. when i looked at my credit report? i saw that there was a credit card with citibank for {$27000.00}, which i did not authorized and i did not apply for i called them. and they also are looking into it. you guys are asking me for billing.address and i didn't open this card so i wouldn't know what the billing address would be.",1,Credit Card
"i had a balance on my credit card from bank of america. my auto pay was still activated and they processed an additional payment of {$280.00}. i requested in of for them to refund the extra payment. they initiated a refund to my account, however it never was deposited back. i have called more than ten times and have spoken to numerous supervisors who stated they would escalate the discrepancy and would contact me back within 48 hours with an update and not one of them has. on //, i received a letter from boa stating they are closing my case because a refund was done on //. this never occurred. i spoke with on // and she said she would escalate it and call me back. she never did. i spoke with , another supervisors on // employee # . he said he would escalate and call back within 48 hours. he never did. i spoke with another supervisor on // and his response again was that he would escalate it and call me back. i requested from all of these supervisors a trace, showing the account it was deposited to and not one of them has provided me with this information. i stated that i would send all of my statements from until now to prove that this money was never refunded to help expedite the process and they all refused to take this information. at this point i feel boa is hoping i will just give up as its only {$280.00}. i can assure you, i will not stop and if necessary, will take legal action against them. the department i have been dealing with on this is the credit card claims department at .",1,Credit Card
"i received a notification from stating that my credit score dropped from to . when i further investigated the matter, i found out on my own that nissan stopped withdrawing my auto pay unbeknownst to me. apparently, i am two months behind without any notice from nissan. i believe that they are in direct violation of the fcra.",7,Payday or Personal Loan
"nationwide recovery systems reported to that i never paid my debt. however, i have a statement showing that i paid {$560.00} on //2022. despite sending a copy of my bank statement, they refuse to remove this debt off my credit report. additionally, nationwide recovery services refuses to acknowledge my payment and still states that i have never paid my debt.",3,Debt collection
"on , chase denied a purchase with my freedom account ending in . i have been a customer of chase for over 20 years, and have never had a purchase declined. i was given different reasons why the purchase was declined. one excuse put forth was the transaction was out of state. because of this poor service, i cancelled my account with chase freedom ending in . chase went so far as to email some of my financial information to a third party. they do not have my email account because i do n't have email. a complaint was filed with the , in new york state. please contact me if you need additional information.",0,Bank Account
dollar ongoing charges for car washes that i did not authorize for a total of . i never enlisted in the car wash program.,1,Credit Card
"this cfpb complaint has been filed to request pursuant to fcra 605b ( 15 u.s.c. 1681c-2 ) that you, the transunion credit reporting agency , block information appearing on my consumer credit report that is the result of identity theft and fraud within 4 business days of you receiving this complaint. the following items do not belong to me and is a result of fraud that i did not authorize : also, would like to have all addresses and names removed from my credit report, except for my only name and address listed below : name : address : //year>",2,Credit Reporting
equifax information services llc re: request to locate my credit file / identity verification\n\nto whom it may concern:\n\ni received a notice stating that equifax is unable to locate my credit file. i am requesting that you re-search for my file using the identifying information provided below.\n\ni am a u.s. resident and have an active social security number. i currently have credit accounts and should have a file in your system. please verify my identity and locate my credit file so that i may receive my credit report and continue resolving issues related to identity theft and inaccurate reporting.',3,Debt collection
"has two fraudulent accounts open in my name on my transunion credit card and credit card, i want these accounts removed from my transunion, j did not open these accounts i am a victim of identity theft, my information was used to open these accounts, both credit cards were open due to fraud, i have filed a ftc identity theft report, i want these account to be deleted and blocked,",2,Credit Reporting
"i have previously disputed experian, equifax and transunion regarding multiple accounts that are inaccurate. as of today, i have not received any responses or proof that they are doing proper investigation with my dispute. they ignored my rights to obtain an accurate credit report. they are non-compliant with the fcra. these erroneous reports are badly hurting my credibility. i'm certain that my rights as a consumer protected under the law have been violated by this inaccurate information.",2,Credit Reporting
i received a statement from kls financial services claiming they had sent me notification of a debt.i had never received any notification from them at any time. i sent a letter requesting verification of the debt and they refused to respond to the request. kls financial services sent me another statement demanding payment in full and threatening legal action. i sent another letter certified mail demanding verification of the debt and if they are not able to verify/validate the debt to cease and desist all communications. i have never heard of this company and have no contract with them.,3,Debt collection
wells fargo wrongfully repossessed my car approx //2014 i received settlement check for {$5.00} minimum settlement for wrongful repossession was supposed to be {$4000.00},9,Vehicle loan or lease
"suntrust-bb & t-truist merger// upon giving the banking institution my new email, phone numbers and update info, i discovered the account had been frozen because someone made unauthorized changes to the account ( // discovered misuse of info ). they began creating monitoring services or secondary image accounts only accessible to them. where hacking, fraud, stealing commissions, deceptive ethics are used for benefit ( pacing , , , , , unauthorized transactions ). //, during pandemic was taken from acct thru , i contacted for refund // when i check the acct, i don't have whtever the purchas was or approved it. they extended their response from //, //, //, //, //, they mentioned giving merchants time to respond, i told them i wasn't interested in the pyramid pool someone created and just wanted my money. i discovered a from the account to the now truist bank. i also discovered changes in other services i didn't approve. it appears they're stealing or over charging me for some reason, but they haven't explained it to me. i want to know what is going and why i'm being financially harrassed by an over eager bank representative.",0,Bank Account
i was at fault i lost my job and i was going through a financial hardship unfortunately i couldnt pay my overdraft fees that led to my account being suspended i want navy federal credit union consider their decision putting me through their relief program,0,Bank Account
"to : a sir/ma'am please acknowledge my request for assistance and thank you, ahead! i would like to mention, outside of what had taken place between these two banks, in the recent months, i have been receiving erroroneuos emails for random bank account statements and bills to accounts, which i did not anzyone permissions authorizing to have been opened-up ever. m and t bank, has allowed an unauthorized checkings account to be opened in my name. granted for authorized checkings account number : ending # not- granted / un-authorized checkings account number : ending # meaning, there should have been only one single checkings account ending with , and with one single savings account ending with . m and t bank, allowed my money to be transferred out my checkings account numbered : ending in , which was then moved into the unauthorized account numbered : ending in . m and t bank, on // filed a dispute to for only some of the missing funds in the total dollar amount of {$110000.00}. all the transactions were grouped together all into 3 seperate primary dispute case id, done by m & t bank. - used for account ending in with the amount of {$100000.00} - used for account ending in with the amount of {$16000.00} - used for account for account ending in with the amount of {$19000.00} however, the true total in missing funds dollar amount actually is equal to {$130000.00}, which is from the bank statements for the transfers made out of account numbered ending in , directed to ending in . ( the only authorized m & t bank checkings account ). by, the date of // , honored m & t banks filed dispute claims, and reversed all of the unauthorized transactions, that were previously disputed, only. i spoke with , who made an apology to me stating, that their were three unauthorized accounts ( two online checkings accounts with one savings account ), which all had been opened online in my name, and also mentioned that all funds were already, reversed by the date of //. m and t bank, had posted to my replacement checking account numbered of ending in , some of the disputed reversed amounts by the date of //, and placed an account restriction hold on my account just right, after, along with a stop payment on a deposited m & t bank official check which they never returned, also taking my money in that incident, but as well. m and t bank, has since mailed me out two letters, on multiple occasions, stating the following in the below, but with each letter only indicating separate and different claims numbers, and also different reversed credit amounts. both letters read as in the below : letter # 1 dated // | claim # | account number ending in : | credited amount : {$16000.00} letter # 2 dated // | claim # | account number ending in : | credited amount : {$100000.00} dear , thank you for your recent inquiry concerning the transactions referenced in this letter. we apologize for any inconvenience this issue may have caused you and thank you for your patience while we research your claim. our research has concluded that the transaction was unauthorized or processed incorrectly. your account was credited {$100000.00} on // for the disputed transaction ( s ), along with any associated fees. if this is an interest bearing account, the interest will be recalculated once the debit transaction is reversed and if necessary, any additional interest will be credited to your account. if you have any questions, please call the m & t team at ( monday - friday to , eastern time ) and will be happy to help thank you for banking with m & t . transaction ( s ) honored trans date | trans description | trans amount letter # 2 - amounts // | $ transfer | {$7200.00} //. | $ transfer | {$6600.00} //. | $ transfer | {$6800.00} //. | bank $ transfer | {$4600.00} //. | bank $ transfer | {$3800.00} //. | bank $ transfer | {$6000.00} //. | $ transfer | {$6400.00} //. | $ transfer | {$6400.00} //. | $ transfer | {$9200.00} //. | $ transfer | {$7000.00} //. | $ transfer | {$6000.00} //. | $ transfer | {$9800.00} //. | $ transfer | {$8800.00} //. | $ transfer | {$6800.00} //. | $ transfer | {$7500.00} letter # 1- amounts // | $ transfer | {$3800.00} //. | $ transfer | {$3800.00} //. | $ transfer | {$4500.00} //. | $ transfer | {$4500.00} //. | overdraft fee. | -pr {$15.00} m and t bank, up-held the hold against my account exactly, when the transactions were reversed back to for an honored credit, and continued the hold without end, until they recently zero balanced my account, and closed all accounts, and exited our banking relationship, occurring the date of //. my trust has been broken by m & t bank, but i really feel victimized, be-littled, abused, taken advantage, violated of my legal justice of rights, tortured, disgusted, ripped-off, confused, devastated, robbed, mistreated, insulted, and lastly be-wildered. m & t bank has yet, to refund me of my money removed from my account numbered ending in . even though, m and t bank, stated the money would be returned, mentioned an m & t bank endorsed letterheaded of writing and also in-person verbally. as of now, i'm beginning to believe they are not ever going to return my money back to me, why? m & t bank needs to be held accountable of there word, and my money needs to be returned back to me, immediately. i filed, numerous complaints to m & t bank throughout the investigation processes, making requests for an acknowledgement to have the legal hold removed or lifted from my funds which were in the account, but never received any resolve on the issue. dispute claim , was assigned to all the cases. her telephone numbers : ( ) - . ____________________________ the final bank statement for account # ending in -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- date. | description | debit/ credit | balance // - credited {$35.00} | reverse stop payment fee // - debited - {$100000.00} | adjustment services case # // - debited - {$35.00} | stop payment fee mailing address and contact info : maryland ( )",0,Bank Account
"i'm a authorized user on several accounts & equifax isn't reporting these accounts on my equifax credit bureau causing a low credit score. the accounts are reporting on . says they're reporting equifax, equifax is not reporting accounts",2,Credit Reporting
"on // i took out an online loan with spotloan due to an emergency situation. i borrowed {$500.00} that was directly deposited into my account. the interest rate on the loan is 490 % and the payment schedule is {$91.00} every 2 weeks beginning //. the total amount that is to be paid back is {$1900.00}. allegedly, spotloan is owned by bluechip financial, a tribally-owned entity organized under and governed by the laws of the of , a federally recognized and is located on and operates within the . this means that the laws of the state of iowa do not apply to them because they are however, it seems that and provided the capital, marketing, underwriting, and other resources for bluechip financial dba spotloan. and are non-tribal entities. the affiliation of and with the is a rent a tribe scheme to avoid state usury laws and to be able to make usurious loans to consumers. the most recent class-action lawsuit filed against , bluechip financial dba spotloan, and has been settled for {$18.00} and is going to dissolve {$170.00} in consumer debt. the defendants say they did nothing wrong but wanted to settle the lawsuit. this tells me that they are not doing business legally and they know they would lose in court. this is not the only lawsuit that has been filed against spotloan, either. there is also evidence that in connecticut requested to cease and desist from lending in connecticut. stated they would no longer make loans, however, they continued. another order was issued to cease and desist lending in connecticut and pay restitution for the illegal interest and pay a civil penalty, however, no restitution has been made. illinois has also ordered to cease and desist lending in illinois, however, in the most recent lawsuit, there is a plaintiff that is a resident of illinois that obtained a loan with spotloan in . therefore, they again did not listen to the orders of the state. bluechip financial dba spotloan is a predatory lender that has no regard for orders made by states, let alone the destruction that the illegal, high-interest loans have on consumers that are turning to them for help. they are preying on consumers that are financially unstable and are only adding to that instability. it is extremely hard to get back on your feet without a high-interest loan over your head and nearly impossible with one. i am speaking from personal experience. since i borrowed money, i will pay the amount i borrowed ( principal ) back. however, having to pay 490 % interest which comes to over {$1400.00} in interest on a {$500.00} loan is ridiculous. this online loan that was supposed to be helping me has caused and because the payments are so high for so long. i refuse to be homeless, starved, without basic needs being met so a predatory lender can receive 490 % interest on a {$500.00} loan. yes, i did sign the documents, however, when you are in an emergency situation, you are going to do things you would not do under normal circumstances. obtaining a loan from bluechip financial dba spotloan is something i would never do under normal circumstances and will never do again. it has been one of the worst decisions i have made. the second being the other loan i had to obtain because of another emergency situation. i live paycheck to paycheck and unfortunately, my sources of help are strapped as well because of covid, so i had no other option at the time. i will be reporting that company, as well. these companies need to be shut down because they are using tribal sovereign immunity as a shield to take the little bit of money most people have and line their already gold-lined pockets. americans work hard for their money and do not deserve to be taken advantage of by lenders like bluechip financial dba spotloan, especially during a pandemic where so many americans have already lost so much. predatory lending is never okay, but even more so not now. i have contacted bluechip financial dba spotloan directly, however, i have not been able to reach an agreement regarding my loan. as stated, i am not trying to get out of paying the amount i borrowed, but the 490 % interest is excessive. while i am grateful i was able to take care of the emergency situations, the and that have been created are almost unbearable. anything is better than doing an online loan with a "" tribal '' lender. i hope consumers read this complaint before doing business with spotloan and save themselves the anxiety and stress that i am enduring. i hope the state of iowa steps in to disband predatory lending for the sake of their residents. this unfair lending has to stop!",7,Payday or Personal Loan
"we are currently a small business we currently have a mortgage with wells fargo bank for the past several years. our interest rate is at we have been trying to refinance our home with d a broker for the past year, using several lenders but have been unsuccessful..due to our debt to income ratio. our credit score for my husband and i are both in the 's we have been paying our mortgage weekly for years we have very little debt. we did not stop manking any payments during covid pandemic. all we are trying to do is lower our monthly payment and take advantage of the low intetrest rates. thata it! bu because we are a small business and on paper it shows our bebt to income does not qualify us. its so frustrating to see all.these programs out there stating they can help us but when we try we get denied. our home is worth and we only owe . did say they would help if we stopped making our payments and modified our loan which makes no sense to me. i don't want to default on my loan and will not. so they will only help if we stop paying. this make absolutely no sense. there has to be some sort of help out there.",5,Mortgage
"i closed my credit card account, over the phone, on //2020. i had a credit balance on my account of {$290.00}. when i had not received a check for the balance within the 7-14 days, i wrote to at & t universal card/citibank on //2020 and requested reimbursement of my credit balance in the amount of {$290.00}. when i had not received my credit balance a month later, i again wrote to at & t universal card/citibank on //2020 requesting my credit balance. on or about //2020 i received the attached statement showing i had {$0.00} balance due and on // : stop pay reapply ck # . the statement also shows on // : credit refund as requested. on //2020 i received a letter from citi thanking me for contacting their customer service team. i do not know which instance, phone or mailed letter, they are referring to, but i am clearly getting mail from citi yet i still have not received my check. all documents referenced above are attached in a single pdf file in reverse chronological order.",1,Credit Card
"in //2021 we purchased a home that was on an auction in , at . after receiving the title, wells fargo filed a against us and the previous owner who still owed on their property. we knew this could happen and were willing to pay the bank for the house, even though the debt was not ours. we thought that since they had abandoned it for over years, they would negotiate a good price. the outstanding balance at the time was {$260000.00} and we hired an attorney to help us settle the matter. we made multiple offers all well over and . all were turned down. i have reached out directly to wells fargo leadership and no one responds or helps us come to a agreement. the judgement is now up to {$380000.00}, over in exorbitant fees have been added, not to mention the {$12000.00} our family has spent on legal fees to try and resolve this matter, to date. they insist on the foreclosure, although we have offered up to of the judgment, none of which is our debt and much of which is wells fargo fees. we have chidden that enjoy the schools here. we have been so stressed for almost years not knowing when we will be , by no fault of our own. we have invested tens of thousands to make this home that was abandoned to over years, livable. we just want to keep our home and pay wells fargo for the others families debt and we have not been able to do so. please provide any direction possible. our family sincerely appreciates your time and help.",5,Mortgage
"in accordance with the fair credit reporting act , // // has violated my rights. 15 u.s.c 1681 section 602 a. states i have the right to privacy. 15 u.s.c 1681 section 604 a section 2 : it also states a consumer reporting agency can not furnish a account without my written instructions 15 u.s.c 1666b : a creditor may not treat a payment on a credit card account under an open end consumer credit plan as late for any purpose",2,Credit Reporting
"i am formally disputing several inaccuracies currently appearing on my credit report, specifically unauthorized and inaccurate accounts and credit inquiries that i did not initiate or approve. these entries represent a violation of the fair credit reporting act, particularly 15 u.s. code 1681i, which requires a proper reinvestigation of disputed items, and 1681e ( b ), which mandates that information reported must be accurate to the maximum extent possible. in addition, i am disputing a potentially misreported late payment. according to 15 u.s.c. 1666b, creditors must allow at least 21 days between the statement date and the payment due date before classifying a payment as late. based on my records, this standard may not have been met, or the payment was submitted on time and inaccurately reported as delinquent.",2,Credit Reporting
"i have a used car auto loan with car max auto finance ( cmaf ). when i pay more than the amount due, cmaf "" holds '' or escrows the money instead of applying it to the principal balance. cmaf states on it's monthly statement "" please call use if you prefer that we only apply excess payments to your principal balance without further advancing due date ''. cmaf refuses to honor this request on the account and insists that i call every single time i want excess funds applied to the principal balance. on //2023 i spoke with "" '' at cmaf who applied {$890.00} of money to my principal balance of approximately {$9400.00}. i believe cmaf is engaged in billing practices which unjustly increase the interest paid by consumers over the life of the loan. cmaf continues to earn its full interest on the loan by "" holding '' the money interest free. when asked cmaf employees had a difficult time telling me who the regulator was. they stated that they follow fdic practices and seemed confused when i let them know fdic is deposit insurance for bank accounts. i have never been late on my loan and intentionally pay more than the amount due to reduce my interest expense and pay off my loan earlier. i find it infuriating that i have to call them if i don't want to give them free use of my money until they apply it to my loan.",9,Vehicle loan or lease
"debt collection agency : i.c. system, inc i never heard of this company before, but i know their kind because i have been living in this nightmare for about 3 years. so an account was opened and closed promptly in my name but in a different state. of course, i had no knowledge of it until someone dinged my pristine credit rating over and over again, resulting in a significant decline in my . to make the long story short, when i called did not even have a record of any account based on my information. but somehow, the original creditor is . fortunately, my was restored after reporting that it was a fraud. i was so wrong! you see, these debt collection agencies sell the debt to "" other '' collection agencies when they are not able to collect it. and promptly, without any notice, they would ding my credit ( some companies ding me more than 4 times a month ). and that charade continues while the victim ( that is me ) is helpless in doing anything. the credit bureau doesn't help ( ) because they said i need documents, but i don't have any and can't get any from those collection agencies. they just have my information, the amount of debt, and the power to ding my credit anytime they choose to do. it's about {$400.00}, and there is no way i would pay even a dime for such evil companies. now, my credit score went down by more than points within a month because this company dinged me twice, i have to go through all these useless and unsuccessful steps once again to mitigate this situation. and wants me to file a fraud report to ftc.gov and send subsequent documents to them before they can "" restore '' my credit score. hope no one goes through what i am going through.",3,Debt collection
i got an alert on my credit file that my account was showing recent late payments so i called them and they stated they had been sending me statements to pay but they had the wrong address in which i have not changed my address so i wasn't sure where they had been sending my mail. then they closed my account and i told them that i have been with them for awhile and why can't they fix the error that was their fault. i filed a compliant with and this is my dispute number .,2,Credit Reporting
"i received an initial written letter via mail regarding a debt i owe from , , and dated //. this letter did not include the amount of debt i owe and only included a payment agreement, which i made over the phone. the letter states that i "" have agreed to make monthly payments of {$500.00} with the first payment of {$1000.00} due by // and a payment of {$500.00} due by the //of each month following, until the balance owed is paid in full. please note that 9 % interest does continue to accrue ''. i did not receive written verification of what the amount owed is, or how the interest is calculated. with the lack of written confirmation of exactly what i owe and how many payments of {$500.00} it will take to pay this debt off. i am concerned they have left this open-ended and have neglected to verify my payment plan with respect to how/when my balance will be paid in full, or what my starting balance is to begin with.i spoke with a representative about my concerns on //.",3,Debt collection
"midland management has been contacting me almost everyday by using multiple different phone numbers, leaving voicemails this is a harrasment",3,Debt collection
"i have attempted several times to get this problem resolved with , , and experian concerning erroneous and inaccurate items on my consumer report to no avail. has continuously violated my rights as a consumer as to the fair credit reporting act that states that accuracy and fairness is my right. the fair credit reporting agency also states that there is a need to ensure that consumer reporting agencies exercise their grave responsibilities with fairness, impartiality and respect for the consumers right to privacy and those things have not been done in my case. the following accounts continue to show up on my consumer report month after month : u s dept of ed and us of ed ( these accounts are erroneous and inaccurate. i did not give permissible permission for these items to be reported by the consumer reporting agency to the consumer report. please help me get these accounts removed permanently from my consumer report.",2,Credit Reporting
"we are requesting your assistance in obtaining our refund from dovenmuehle mortgage inc. ( mi ) of , , , il . complaint : dovenmuehle mi failed to comply with our request for refund of excess funds due back to us after closure of our mortgage loan with them. background : in //, we refinanced our va guaranteed mortgage loan with dovenmuehle mi ( loan # _____ ) to another mortgage company. on //, we received a letter ( id ____ ) from dovenmuehle mi dated // ( as attached ) stating that a refund check number ____ in the amount of $ dated // is unclaimed. to claim this property per direction in the letter, we signed the bottom part of the letter, scanned, and immediately emailed to stated emailed address on //. we emailed dovenmuehle mi but without any response and called at least six ( 6 ) different times since we received their letter, but gave us run around to include someone to call us back, and lately, that they will cut a check which we should receive within 10 business days. well that was over a month ago but did not receive any check or communication from dovenmuehle mi. dovenmuehle mi themselves have violated their own written promise in their letter, a new check will be issued and mailed within 10 business days of receipt of this properly signed document. unpaid refunds after several years past the closure of any mortgage loan account is way overdue, unacceptable, and it should not be tolerated. we seriously question this practice of dovenmuehle mi to remain in this veterans administration controlled mortgage program catered for veterans including myself. i hoped that fellow veterans and others will not experience the same heartbreaking issue with dovenmuehle mi.",5,Mortgage
attn fraud department : remove fraudulent accounts from my credit report.,2,Credit Reporting
"received a letter in the mail. told me my effective credit card debt and effective interest rate ( relatively accurate ). i went to their website, put in the eligibility id #, and filled out my info. the next date, one of their "" agents '' called from an "" unknown caller '' number to my cell phone. he asked me more questions, some of which were unusual -- how much did i owe on my mortgage ; what was the estimated value of my home ; who was my employer -- things i am not usually asked for a personal, unsecured loan. he said he needed "" 30 minutes to speak with his underwriter '' and then get back to me. i told him i would be in meetings until noon or later. we spoke that afternoon. he said because my "" credit utilization ratio was 85 %, they could not approve my loan '' ( the mailer offered me $ at 5.49 %, with no disclaimer about being for highest credit ratings, etc ). i laughed because i knew this guy was lying ; i had just looked at my credit report ( my bank, , provides it for me ) and my utilization ratio is right at 50 %. i asked him how he was calculating it, he listed off all my debts ( minus the mortgage ), not just revolving debt. when i said, "" that's not how you calculate credit utilizaiton ratio, '' he snarked back "" well, we can argue all day about the definition of this but you don't qualify. '' he then said his company usually would want to help me instead and "" restructure my debt. '' when i asked what that meant, he said that usually they would offer to get me out of debt but "" first you have to stop paying all your bills. '' i told him no thanks. also, he said i would need to have all debt utilization under 35 % to qualify for that loan ... .. but question, why would i need a personal loan to restructure {$45000.00} of credit card debt ( which is what their initial offer was ) if my total debt utilization is under 35 %??? literally their own "" requirements '' make zero sense, especially since they ( at least claim to ) define credit utilization as [ current mortgage debt ] / [ maximum non-mortgage account values ]. that to me smells like a company funneling you into a different product, aka, "" stop paying your bills. '' i am reporting this company to the cfpb due to the concern that this was actually just predatory lending and/or a false front to actually attempt to "" restructure debt, '' aka con people into letting them present them in debt settlement ( and i don't even know if they are licensed to do so ). at the absolute, it was a heinous use of the "" bait & switch. '' offering someone an unsecured loan and then telling them then need to stop paying their bills is just reprehensible, in my opinion. people need to be protected from companies like this. i'm guessing when he heard i was , he backed off since he knew he would be in big trouble had he gone through with predatory lending with someone in the armed forces. i attached the actual letter i received from the company",7,Payday or Personal Loan
"i recently submitted a request for an investigation of the disputed accounts, since i believed credit bureaus didnt properly investigate my dispute. credit bureau 's records show that it was incorrect. since the credit bureau 's investigation was done improperly, credit bureaus must update the following accounts from my file.",2,Credit Reporting
i have a business checking account with bank of america which was opened over 5 years ago. unless i keep a balance of {$3000.00} bank of america charged my account number ending in {$16.00} monthly. it was hard to maintain 3000.00 monthly. now it got worse ; the new requirements now is to maintain {$5000.00} it has been difficult to maintain {$5000.00} so bank of america keep charging my account {$16.00} monthly. i tried talking to them but it is of no use. the monthly charges of {$16.00} continue to no end. from florida date : //2022 @,0,Bank Account
"company : paypal. on this.website, i reported a problem with a product that i wasn't satisfied with and wanted a complete refund of {$50.00} because the seller half-assed and didn't follow any of the instructions that i have given them. the case was won in the seller 's favor because i.was n't able to submit evidence right away but now i have proof that this.seller is a.scammer as she traced most of it, didn't give credit to the original artist she traced, and not only.that has the nerve to lowball me. just so it's clear, my paypal email isn't the same, please email me by my new current one for details.",4,Money Transfer
i had an account with for internet im on disibility my payee paid all my bills i canceled my service returned equipment and switched back to continued to charge me for service after i canceled when they was paid for the month i canceled so was actually overpaid this account was purchased by lvnv llc and placed through resurgent collection agency and put on my credit reports i called resurgent and disputed it and they told me that all i could do is pay it or they will continue to report it every month to the credit agencys as new acct and will never be removed i contacted lvnv and never got response i contacted they located my acct but said they couldnt have it removed because it was sold to lvnv advised me to dispute it and contact resurgent again and request they call to validate the account is owed i called they refused said would have no report of my account even though they do and again told me until i pay they will continue to report me everymonth and this will never be resolved until i pay even though i dont owe the money,3,Debt collection
"in accordance with the fair credit reporting act fed loan serv account # , has violated my rights. 15 usc 1681 section 602 states, i have the right to privacy. 15 usc 1681 section 604 a section 2 : it also states a consumer reporting agency can not furnish an account without my written instructions.",2,Credit Reporting
"i declare under penalty of penur ( under the laws of the , i execuled oulsict of the united states ) that the foregoing is true and correct to the best of my knowledge. further, i certify that i am permitted by federal and state law to file this dispute. also understand that knowing and willful misstatements or omissions of material facts constitutes a federal criminal violation punishable under 18 u.s. c. 1001. additionally, these misstatements are punishable as perjury under 18 u.s.c. 1621. this collection found within my credit report are not related to any transaction that i made. i am alleging that a person of company - without my authorization- used my personal identifying information to apply for goods, services, or money ; and, was successful in creating some accounts. all is being investigated by the ftc.",3,Debt collection
"subject : urgent request for release of insurance funds for home repairs, {$55000.00} dear cfpb, i am writing to express my deep concern regarding the ongoing delay in the release of funds that are critical for the completion of repairs on my home. shellpoint mortgage is currently withholding the final payment necessary to complete the flooring in our sq. ft. home, as well as finish the kitchen cabinets, countertops, electrical outlets, and other essential work. as a result, my children and i are living in extremely challenging conditions. we lack proper flooring and have no running water in our kitchen, while exposed electrical wiring and dust fill our home. simple tasks like putting on clothes become difficult, as everything quickly gets covered in white dust. our situation has severely impacted our quality of life, forcing us to sleep on inflatable beds and manage without furniture or desks for my children to complete their schoolwork. i believe shellpoint mortgage is overstepping its role in withholding these funds. this money was provided by my insurance company following an exhaustive claims process, which included multiple estimates, two claim adjusters ( one from my insurance company and a public adjuster ). shellpoint mortgage is not a contractor or an insurance adjuster and, therefore, should not be controlling these funds, which were released by my insurance company specifically for the restoration of our home. since this process began on //year>, my family has endured a considerable hardship due to the substandard level of service from and what i perceive as an abuse of authority by shellpoint mortgage. these actions have left my family in what feels like poverty conditions, stripping us of a functional home and basic living conditions. i urge you to release the remaining funds in the amount of {$55000.00} immediately, as these funds are intended solely for the restoration of our home. i hope you will respond in a positive manner and help us bring an end to this difficult situation. attachment 1 : american disaster cleaning group attachment 2 : farmers revised estimate which now agreed to a final number of {$110000.00} attachment : is my . thank you for your urgent attention to this matter. sincerely, [ ]",5,Mortgage
"i have a credit card opened with citibank from with an apr of 29.99 %. a promotional balance transfer was offered to me over the citibank website, 0 % apr until // with 3 % origination fee. i called citibank on or about // to ask whether i could request this balance transfer on my current card. the terms indicated that if i make continued purchases with the card, i would continue to have the 29.99 % apr applied. i called to clarify whether this was creating a new account or whether this would be applied to my current card ( where, as explained, i would not be able to continue to purchase goods without accruing interest ). the associate on the phone did not speak english well, so i had to rephrase my questions several times. ultimately, she explained that no, i would not accrue interest as long as i paid off my purchases month-to-month, while keeping the balance of the balance transfer there. i processed my balance transfer on // and subsequently checked my online account. my account balance after it was processed included both the balance transfer and my purchases. i called back to ensure that i would not be charged any interest if i paid off my purchases month to month, as i was explained. the associate on this call ( // ) explained that this was not true. as long as i was using the credit card at all for purchases and even if i paid off the balance month to month, with the balance of the balance transfer on there, i would be charged the apr ( 29.99 % ) of the purchases each month. she explained the only way to rectify this would be to open a new credit card for purchases only. i explained that i had been told differently on a previous call and would like to file a complaint. i again asked how to rectify this. i was told there was nothing else i could do aside from opening an entirely new account. i was told my complaint would be "" noted. '' now, i am stuck with the balance of the purchases and the balance transfer, with the potential of paying a full apr on the purchases, despite paying them off month to month completely.",1,Credit Card
"i have spent the last five months trying to dispute a charge on a macy 's credit card that i closed. macys claims that i have a credit card balance of {$660.00}, which includes interest and late fees. these charges are fraudulent because i paid for the items upon which the charges are based in-store on //2019. despite the fact that i provided macys proof of payment for these items, macys refused to clear the credit charges, initiated harassing collection activities, and submitted derogatory reports to the three credit reporting agencies. i have been trying to resolve this matter with macys since //2019. macys call records reflects hours upon hours of discussions where i try to explain to macys representatives that i paid for the items charged to the credit account. most recently. on , i spent over four hours speaking on the phone with various agents at macys to settle this matter. the agents confirmed that their records show that i purchased and flatware from macys in , nevada on //2019. on //2019, i paid for these items directly at the macys store at the in , nevada. at that time, the macys cashier effectuated the transaction by returning the items and initiating a new in-store purchase. macys ' collections agents confirmed to me that the account statements reflect the return of the disputed items on //, but macys did not credit my account so the purchase amounts remain outstanding. i provided macys with proof of my in-store payment on // but macys has not resolved the charges. the account is now closed but it remains in collection status and my credit score has been adversely impacted. there are miles of notations on this account and macys records contain the information necessary to verify the disposition of the amounts in controversy. despite all this, macys refuses to resolve the charges and it has caused me real harm. to put this in the proper context, my mother died on //2019. i am trying to refinance her house in order to keep the property within my family. i have been advised that the derogatory report submitted by macys with respect this account has significantly reduced my credit score and created an impediment to the refinance. to reiterate, the items in dispute have been fully paid. the outstanding charges on the account are entirely fraudulent and a product of macys ' ineptitude and lack of internal controls. macys itself has all of the information necessary to verify the disposition of the charges, but it continuously fails to do so thereby causing harm to me. i should not have to suffer for macys ' inability to reconcile charges in its in-store credit card system. their controls were entirely inadequate to prevent harassment and harm to me even though i paid for their merchandise in a timely manner and in good faith. moreover, macys failure to resolve the billing dispute despite my numerous repeated efforts to provide explanations and information simply reflect the company 's bad faith and fraudulent and abusive practices.",1,Credit Card
